;AAL;ACB;AMD;BA;GD;GOOG;LMT;MU;NOC;NRT;RTN;USO;ZN;^GSPC;Words
5467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;synagogue
5468;1,31514;1,05786;3,86301;0,19738;0,06127;0,03624;0,59396;5,5696;0,33218;2,56903;0,51358;1,38602;0,87995;0,30836;flat
5469;0,96569;3,31266;0,47754;1,45273;1,17927;0,28422;2,57265;2,21402;1,64272;0,50865;0,90114;0,16419;0,67154;0,18868;egg
5470;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;g
5471;0,98523;2,90364;1,67328;2,66077;0,40074;1,04054;0,29642;0,30439;1,00616;1,86519;0,56226;0,09888;21,17647;0,50062;colluding
5472;1,18485;1,49799;0,12531;0,52258;0,00504;0,05433;0,2507;0,18384;0,28351;2,49503;0,09177;0,29304;0,70352;0,06653;existed
5473;0,84152;1,37381;0,83575;0,13125;0,86631;0,94455;0,80616;1,25151;0,72137;1,57585;1,02625;1,35176;1,19238;0,48049;abandon
5474;1,9978;0,5115;1,93767;1,03757;0,73579;1,505;0,52722;3,28692;0,71728;1,25034;0,48955;0,93772;5,95296;0,65741;placing
5475;1,2788;3,23631;5,58152;2,19652;1,14154;1,60708;1,05853;1,66036;0,7312;2,8263;1,3506;1,38749;1,24549;1,01116;subsidies
5476;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;traffic
5477;0,74559;2,40775;2,23966;0,85378;0,38793;0,55619;0,18607;1,24763;0,98696;0,82244;0,56501;0,48409;2,24623;0,38358;41
5478;0,52739;3,39897;0,71224;1,80957;0,53133;0,20076;0,40676;0,65198;0,4455;0,44114;0,71653;0,70665;1,42575;0,13726;freeman
5479;1,90616;3,09428;1,37059;1,04817;0,91014;0,7608;0,94618;2,54654;1,09113;1,05766;0,95035;2,00755;3,50042;0,85991;conspiracyï¿½
5480;4,69247;3,59953;8,44347;4,01478;2,6062;3,74652;2,18452;5,43573;2,41908;0,47038;1,85168;1,99983;6,18827;2,66551;achievements
5481;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;chuckcallesto
5482;2,75068;4,1998;0,62284;1,88378;0,9656;1,22549;1,0375;3,24258;0,6939;0,35723;1,15286;0,0025;0,58061;0,93047;jeanine
5483;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;wall)
5484;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;campaigns
5485;0,46462;2,69908;0,47838;0,17589;0,29861;0,28073;0,01407;0,77754;0,27808;0,89774;0,01427;1,22977;5,04902;0,51139;lowï¿½
5486;3,41147;2,95343;4,7136;1,93359;1,06161;1,39987;1,12546;3,04944;1,67786;1,59162;1,5427;1,14317;2,59418;1,1039;renovated
5487;1,94366;2,8516;3,12173;2,04404;0,97037;2,79566;1,41249;3,07524;1,18746;1,1589;1,15819;1,50496;4,08222;1,5128;pledged
5488;0,84687;1,93881;0,49604;0,8975;0,68716;0,3413;0,43237;1,7091;0,59262;0,11231;0,81849;0,93904;2,70453;0,08745;cohenï¿½s
5489;1,32375;6,25301;2,18101;0,68884;1,35595;0,89208;0,61238;3,29226;1,19931;0,83017;0,97013;0,22032;3,96933;0,48894;bid
5490;1,28809;4,07534;1,49766;0,36327;0,50985;0,70048;0,24312;1,61532;0,83884;1,26002;0,57544;0,54531;5,36093;0,05098;generic
5491;1,09242;1,98841;1,71722;0,61175;0,62524;0,81302;0,92144;1,57966;0,83452;1,60239;0,75059;0,67615;0,67306;0,3822;classic
5492;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;crookedï¿½s
5493;0,15294;0,15765;9,86755;2,60641;1,70586;1,16735;0,36254;1,6691;0,43304;1,96238;0,24034;0,82296;2,12766;0,91874;da
5494;0,15294;0,15765;9,86755;2,60641;1,70586;1,16735;0,36254;1,6691;0,43304;1,96238;0,24034;0,82296;2,12766;0,91874;nang
5495;3,55305;4,33769;1,5641;0,65197;0,90023;1,22574;1,14002;1,14511;0,65044;2,72701;0,68937;2,11108;3,92307;0,74805;hikes
5496;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;seized
5497;1,10223;4,69845;1,18538;1,04949;0,57001;0,52841;0,04917;1,53429;0,33597;0,93033;0,43379;1,3862;1,76194;0,40702;russiaï¿½
5498;0,96322;7,23914;2,10088;2,91824;0,8527;1,9213;2,59395;1,13826;2,12309;0,53083;1,94733;0,96485;2,00538;0,3249;africanamerican
5499;3,40618;1,44;2,04005;1,62582;0,10815;1,86526;0,49305;2,33124;0,67282;0,63766;0,54774;3,67599;3,02462;0,97225;detain
5500;0,10962;0,01538;0,73673;0,57144;0,84821;0,37271;0,81165;2,12144;0,70134;0,1183;1,93346;1,3905;4,72545;0,03053;terry
5501;3,07439;2,16283;4,2967;2,31514;0,28573;0,80308;0,52871;2,24514;1,37117;3,49318;1,1514;3,67235;1,90285;0,51141;happily
5502;3,41599;0,92199;5,17293;0,49193;0,91214;0,52104;0,64559;2,48198;0,73899;1,00354;1,52869;0,51599;1,58572;0,39571;covers
5503;1,38669;3,41216;1,0158;1,6954;1,2012;0,75985;0,33604;1,22923;0,78974;0,15638;0,39444;0,41651;1,6608;0,62695;fame
5504;1,59496;4,83236;2,25384;0,52442;0,38607;1,27601;0,82486;1,602;0,76472;1,02848;0,59668;0,49342;2,34814;0,27166;inaccurately
5505;1,46937;4,45736;0,23332;0,5053;0,23768;0,47651;0,62373;0,19497;1,06757;0,99779;0,14155;0,48946;3,69624;0,03106;gather
5506;0,7352;6,69499;2,81315;0,58986;0,68146;0,47824;0,80271;1,2236;0,72721;1,57487;0,35378;1,95296;1,98225;0,20831;immigrant
5507;0,5151;2,56014;1,73699;1,52434;1,62461;0,1525;1,62398;3,45306;1,34635;0,27784;0,98876;0,46635;0,50725;0,51937;luther
5508;1,72303;1,39873;5,06432;0,15759;0,97876;1,65576;1,69862;2,07126;1,9408;3,3963;0,8345;2,54374;0,10128;0,68108;bombed
5509;1,32352;1,2702;1,22078;0,602;0,46714;0,57086;0,61889;3,33433;0,99396;2,65815;0,49978;2,63497;2,65111;0,37411;tigers
5510;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;chattanooga
5511;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;twelve
5512;0,3361;3,12442;0,01944;0,22752;0,51695;1,00748;0,16059;0,46699;0,03661;0,9201;0,29894;0,07768;4,5202;0,3491;assaults
5513;3,51014;1,03825;4,4495;1,4164;0,73514;1,44856;1,58575;3,11956;1,66256;2,07765;1,49135;0,46614;1,9758;1,25392;nominations
5514;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;tenure
5515;4,65152;2,17931;4,38212;3,42092;1,09668;3,32538;0,84344;4,28915;1,45218;1,72562;0,94396;3,21233;2,28334;2,5271;rt_erdogan
5516;2,86002;1,89266;1,44813;1,90116;1,30168;2,9191;1,5416;0,24836;0,73356;1,25578;1,53872;1,9401;0,33659;1,62515;elements
5517;1,01459;5,21996;2,97259;0,64928;1,8222;1,84943;1,74155;2,97108;1,88545;1,79721;2,14908;1,11985;4,14431;1,27884;poured
5518;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;corsi
5519;0,70782;1,57871;1,21352;0,30538;0,10707;1,43866;0,78982;0,78892;1,69394;1,15075;1,54354;0,66335;3,51166;0,34811;soybeans
5520;2,12874;3,36712;1,14934;0,85104;1,27289;0,0682;0,07383;0,07693;0,6406;1,34058;0,78025;0,68436;5,32178;0,7006;shattered
5521;1,77119;5,79425;6,54675;1,93517;1,24054;2,24476;1,37259;2,79001;1,59916;0,38324;1,6907;0,6279;3,93547;1,41941;briankempga
5522;1,62029;3,543;4,28773;1,06633;0,52694;0,8591;0,31941;3,51275;1,1451;0,87171;0,60344;0,86303;2,49944;0,59097;separated
5523;2,02409;2,15042;3,48433;1,31522;0,50537;2,14743;0,063;3,75759;0,33639;1,96467;0,46955;1,0562;3,24821;1,14672;b/c
5524;0,83275;3,10392;5,54849;0,2775;0,39913;0,93988;0,70315;0,06107;0,95864;1,48319;0,04998;0,39018;0,94549;0,34266;grave
5525;1,09296;4,38411;2,34914;0,5345;0,28811;1,80647;0,70726;1,5522;0,41913;0,50892;0,55501;0,81828;4,94698;0,95865;sheriffï¿½s
5526;2,21555;6,49046;3,40348;0,88088;0,9237;1,88333;0,6057;1,67227;0,63241;1,15107;0,67786;0,31351;2,50058;1,07147;goodbye
5527;2,86467;4,78877;2,85551;0,20374;0,42637;2,01911;0,37642;2,19029;0,43387;2,0608;0,38846;0,43406;2,78905;0,83719;bobby
5528;2,534;4,25312;2,30816;0,78686;1,76303;0,9067;1,01345;1,65062;1,22471;0,64014;1,11775;0,56781;4,3037;0,7486;mccaskill
5529;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;girardeau
5530;2,43563;5,87206;1,46427;0,50973;0,50384;1,11849;0,2196;1,64032;0,23154;0,81107;0,22939;0,33938;2,6685;0,66154;fort
5531;0,73869;2,97322;7,51953;1,05014;1,43942;0,36554;0,53108;0,87875;0,67645;0,9239;0,64483;1,00058;2,58162;0,33102;somethingï¿½s
5532;0,86506;3,82307;3,4306;0,73883;0,81821;0,91824;0,85526;1,13807;0,84091;1,01728;0,87815;0,93912;3,23911;0,22652;stabenow
5533;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;dannytarkanian
5534;2,55736;3,65164;3,70998;1,15861;0,10115;2,4211;0,79948;3,03104;0,1909;1,15393;0,8993;0,69648;1,3757;0,81896;jason2cd
5535;1,58773;3,33075;1,41348;0,89491;1,04826;0,83075;1,08347;0,61567;1,44855;1,75769;1,07993;1,49373;3,47997;0,26365;morrisey
5536;1,04948;3,46127;1,3497;1,62599;1,16843;1,63939;0,52424;0,45771;0,39754;0,47635;1,01273;0,71693;6,1222;0,85081;jinping
5537;1,89363;2,66923;5,49422;1,88944;2,08415;0,2562;0,97114;2,93208;2,01883;0,69746;1,45483;0,63932;2,09359;0,84372;birthright
5538;0,63708;8,46231;8,49577;1,13726;0,45173;1,56696;0,4562;3,4034;0,24876;1,78442;0,71826;1,40476;2,54897;0,56062;dave
5539;1,14165;3,88069;3,47759;0,95746;1,24155;1,11598;1,21842;1,27128;1,19772;3,60429;1,81914;1,04894;3,52228;0,91739;giuseppeconteit
5540;1,42571;3,93604;3,49598;0,37078;0,41574;1,11327;0,926;1,26732;1,2046;3,89636;0,56628;0,6825;3,40667;0,668;ï¿½remarks
5541;1,33226;3,84864;10,14337;0,63224;0,50268;0,39833;0,87058;1,07364;0,655;0,32045;0,12986;0,79455;4,1514;0,11295;onslaught
5542;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;#iacp2018
5543;1,02039;5,21164;2,64142;0,99419;0,9935;0,92838;0,70684;2,64323;0,89347;1,07515;0,75657;1,05397;2,48665;0,57477;customers
5544;0,31876;1,55579;3,43978;0,44638;0,16251;0,64356;0,09706;0,65672;0,71201;1,7223;0,35498;0,51764;0,38387;0,11507;improperly
5545;1,42503;5,19324;6,19048;0,89172;0,56828;1,1554;0,44901;4,38506;0,11218;0,12454;0,41759;1,5975;4,31491;0,24628;#neverforget
5546;1,46875;4,11921;1,3281;1,88023;0,50272;0,60647;0,55108;1,14619;0,75949;0,39759;0,76334;0,24045;3,11848;0,58792;proclaims
5547;1,58216;2,1452;0,26013;0,20399;0,69316;1,08071;0,43036;2,75521;0,84886;1,58087;1,04865;0,35512;1,8685;0,43792;criticized
5548;1,83845;4,44796;0,17444;0,96053;0,6463;0,49219;0,40694;1,64472;0,27191;0,32372;0,33403;1,33638;3,57472;0,12334;clearance
5549;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;fatter
5550;1,08483;1,77698;2,83402;0,22194;0,5338;1,27473;0,64202;3,08181;0,4229;1,25338;0,40266;1,81571;2,86663;0,62298;harley
5551;2,35265;9,0675;0,84708;1,14241;0,8859;0,66626;0,61733;0,62751;0,55073;1,62657;0,33943;0,51974;1,92569;0,49221;dianne
5552;0,43137;2,68331;1,19251;0,98796;0,23663;0,74887;0,2336;0,99506;0,51229;0,92912;0,40284;0,90407;2,70613;0,30212;dole
5553;1,43388;4,1128;5,30168;1,10576;1,19932;1,05672;0,60782;1,14206;0,37268;1,56307;1,65566;1,43066;4,59411;0,54001;promote
5554;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;#helsinki2018
5555;1,40374;1,8746;1,37356;3,36045;1,53115;1,86346;1,62343;3,07679;1,4345;0,9724;0,66622;1,0056;2,1769;1,43181;selection
5556;0,83221;2,95964;2,55217;1,03123;0,77458;0,35071;0,25178;1,41367;0,34823;0,91153;0,22884;1,77366;4,57856;0,34864;duluth
5557;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;minions
5558;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;breakup
5559;1,03893;2,16244;0,94853;1,5307;1,28501;1,06468;0,62074;2,48664;0,92327;1,16016;1,03124;1,01406;2,1162;0,79786;$800
5560;1,04102;0,22952;1,16524;0,05736;0,098;0,46937;0,3305;0,00283;0,40411;0,2414;0,08715;1,15052;3,0265;0,07113;trudeau
5561;0,25111;0,7154;2,76553;1,48916;1,00723;0,78541;1,34456;4,97799;1,07008;1,7956;1,10801;0,09472;4,6488;0,88644;#righttotry
5562;1,63415;1,56952;1,09491;1,04212;1,33177;0,60982;0,62266;2,29943;1,04938;1,43135;0,54323;0,62932;2,41139;0,37099;zte
5563;2,16314;3,62277;1,73571;1,99349;1,71211;1,44093;0,87262;0,8222;0,80978;2,03992;0,88688;1,35606;4,13965;0,96281;ms
5564;1,92361;3,65811;0,74448;1,20769;0,59725;1,01388;0,16584;1,56873;0,87644;0,26966;0,8913;0,05111;2,57683;0,33467;servers
5565;1,1981;2,94454;1,81671;1,51721;1,24862;2,0329;0,58435;1,4091;0,93294;1,9652;1,2833;0,26434;10,68376;1,11531;california's
5566;3,11799;0,37371;0,44611;0,68833;1,03446;0,82532;0,02969;4,07202;0,32988;1,36452;0,23122;2,14868;0,69687;0,32788;#taxday
5567;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;agony
5568;0,72918;1,02872;1,0218;1,04917;0,76362;0,74498;0,63769;1,03668;0,36796;0,54611;0,11314;0,4365;42,42686;0,4572;#cpac2018
5569;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;ï¿½iï¿½ve
5570;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;boosted
5571;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;sencorygardner
5572;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;amazed
5573;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;forests
5574;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;senshelby
5575;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;condemning
5576;1,38005;1,54177;3,45844;3,34216;1,32461;1,18366;1,13338;1,18783;1,78794;0,54107;1,3606;0,83243;18,68872;0,22048;introducing
5577;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;jovita
5578;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;strikes
5579;3,79586;9,75482;9,4343;1,58442;0,62831;2,66551;0,65816;1,78989;2,78319;0,96818;1,62844;1,31443;10,20047;0,90609;advocate
5580;1,01808;1,35594;5,62383;0,10732;0,53315;0,2155;0,82244;0,3933;0,89436;1,69942;0,68703;2,91102;1,17521;0,16447;healthy
5581;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;sentomcotton
5582;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;sendavidperdue
5583;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;attended
5584;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;toledo
5585;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;matthewjshow
5586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;cancer
5587;1,7665;2,68298;2,39328;0,78473;0,04327;0,49558;0,54195;1,7897;0,62692;0,52984;0,72318;0,69522;3,97059;0,55864;bc
5588;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;persecution
5589;0,30592;1,02042;0,2524;0,15246;0,05433;1,53174;0,94951;0,83184;0,87314;1,91048;0,6389;0,03051;0,35615;0,92043;procedure
5590;2,22042;3,12728;5,59301;0,28635;0,53534;0,35222;0,43534;2,81418;0,69547;0,08928;0,02;0,00882;3,125;0,50934;compelling
5591;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;realdonaldtruï¿½
5592;2,34219;1,07802;0,90384;0,842;0,48704;0,37965;0,62824;3,40658;0,68248;1,60163;2,13785;2,48503;8,42392;0,29658;piersmorgan
5593;0,35037;5,69843;2,14529;1,42997;0,6397;1,23737;0,93698;1,06522;0,91202;0,53397;0,78223;2,06002;7,95702;0,8881;bases
5594;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;casualties
5595;2,53792;0,3623;2,28976;0,53654;1,29952;1,45123;0,41752;2,05024;0,13197;0,13937;0,72298;0,94574;7,88224;1,19385;stability
5596;1,0766;1,81823;0,60908;2,52871;0,61555;0,38628;0,90554;1,35631;1,13392;1,16526;0,29422;1,21428;9,66441;0,21352;effectively
5597;2,4336;3,7368;1,33841;0,23151;0,07687;0,11028;0,57768;0,64356;0,9317;0,92314;0,18707;3,10361;17,82052;0,19452;firstï¿½
5598;0,17266;5,51098;0,37503;2,28019;1,39539;0,90503;1,56917;0,32262;1,18026;2,23464;1,83471;1,53991;13,36906;0,10868;inherited
5599;3,01047;1,28394;3,03222;2,08135;1,42036;1,63628;0,8585;1,73447;0,91791;1,99752;0,62599;1,22111;8,40815;1,20002;"

but"
5600;1,34929;5,6713;0,44902;0,00686;0,45437;0,29813;0,82914;0,60645;1,59659;1,83969;0,00554;2,25276;12,82051;0,11709;#stopthecoup
5601;1,13919;1,42839;2,46587;0,77089;0,58461;0,62955;0,56375;1,04717;0,55348;0,45105;0,72917;1,87597;10,20554;0,40567;web
5602;0,18036;4,51599;1,03671;0,36601;0,67524;0,73009;0,15872;3,93291;0,22345;1,32453;0,20504;1,13075;9,53159;0,09592;politely
5603;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;posts
5604;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;boldly
5605;1,21184;3,35648;4,07207;0,55313;0,27462;0,90076;0,168;0,61901;0,05174;0,995;0,56303;1,68889;0,26164;0,5416;devote
5606;0,42201;2,63889;0,36743;0,5585;0,09771;1,28552;1,09204;0,64122;0,88586;0,79369;0,69222;0,39908;65,68182;0,014;leesmithdc
5607;1,11008;3,02275;1,399;2,50601;1,81895;1,38422;0,92273;1,93626;1,1317;0,47895;0,58697;0,55342;60,60749;0,80171;poliï¿½
5608;0,01879;3,5101;0,21605;0,48817;0,62443;1,44563;0,40709;1,17815;0,04205;0,34452;0,78456;0,71254;70,18182;0,08782;plotting
5609;1,63408;6,80894;0,17759;1,65926;0,27236;0,61299;0,67373;2,83754;0,24628;1,89508;0,7461;0,90748;71,84344;0,19267;lists
5610;1,13674;10,63225;4,02772;1,2338;0,83041;1,11036;1,31218;1,7315;1,76796;1,90553;1,11501;1,15417;59,29887;0,33506;dominated
5611;1,17896;2,27521;1,10972;3,80916;0,65579;1,29036;0,30032;1,07969;0,68626;1,2314;0,51867;0,39317;52,76292;0,23137;#ï¿½
5612;1,73883;1,74114;1,8111;1,09465;0,18008;0,87096;0,23986;0,81242;0,09171;1,19991;0,03831;0,01011;69,65241;0,23567;heightened
5613;1,02396;5,8189;0,61062;1,49555;0,9985;1,27091;0,62413;2,8961;0,88286;0,42507;0,54707;0,59616;60,00889;0,56172;urge
5614;1,31153;0,74074;3,74854;1,01312;0,05971;0,09787;1,35894;2,37709;1,59576;0,34014;1,14;0,07588;65,24064;0,24227;baghdad
5615;6,00448;5,45315;4,11685;0,92941;0,92855;1,05696;1,10546;3,52946;1,84612;1,11442;0,06986;0,67076;11,11111;1,42462;att
5616;0,95572;3,79345;1,44485;0,09276;0,10212;0,0759;0,76934;2,54975;0,23912;0,11198;0,29902;0,6321;0,33152;0,68964;yearï¿½s
5617;0,95354;5,00793;0,67066;0,36793;1,91788;0,17863;0,72926;0,05483;3,07442;0,16254;0,22348;0,43176;2,38152;0,05175;reauthorize
5618;3,90502;0,30713;0,65862;1,09864;1,81027;2,16136;1,01331;1,28285;1,08304;1,40434;0,85948;1,13335;2,83019;1,37708;yoï¿½
5619;0,13481;1,26017;2,4373;0,61661;1,20664;0,65532;1,61975;2,35459;1,91656;0,19916;1,45545;1,05202;3,33334;0,80899;decisively
5620;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;hasï¿½
5621;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;accord
5622;1,77644;0,76549;5,24216;1,38372;1,3604;1,7823;2,00168;3,63093;2,14958;0,35236;1,42924;1,33146;2,09166;0,84916;established
5623;1,40409;5,40881;3,80064;2,59562;0,42358;1,39324;1,11163;1,39236;1,53658;0,3506;0,57709;0,37361;3,20078;0,5738;dignity
5624;1,5901;3,83835;2,55079;1,47139;0,74451;0,96831;1,3575;1,04932;1,57608;0,74581;0,61428;0,04098;4,60784;0,42378;rachel
5625;1,5901;3,83835;2,55079;1,47139;0,74451;0,96831;1,3575;1,04932;1,57608;0,74581;0,61428;0,04098;4,60784;0,42378;camposduffy
5626;4,44903;1,898;3,02138;1,44215;0,76943;0,80763;1,5097;1,95246;2,03209;1,55311;1,3791;2,39211;2,27402;0,52524;informing
5627;0,18681;7,11024;0,86359;0,5364;0,11123;0,26783;0,80816;0,14575;1,35447;1,11285;0,72868;0,24255;3,89659;0,03542;contractor
5628;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;seconds
5629;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;mother
5630;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;doubts
5631;1,99956;1,65682;1,42944;0,55053;0,97868;0,35484;0,28161;0,2828;0,66672;0,50946;0,10536;0,74185;2,96168;0,04824;#trump
5632;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;#economy
5633;0,63685;7,41197;1,04209;0,07388;0,3389;0,30478;0,15963;2,38049;0,39022;2,02075;1,74491;0,7122;2,17392;0,01272;scum
5634;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;depot
5635;3,76001;8,83635;0,14968;0,66958;1,11337;0,12931;0,49301;1,70304;1,2774;0,51542;1,74116;0,10596;11,19264;0,03423;bragging
5636;0,06841;1,40316;1,37844;0,08932;1,11676;0,01855;0,40042;1,2673;0,54623;0,9448;0,12021;0,44222;4,20696;0,13661;frank
5637;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;ig's
5638;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;releaseï¿½
5639;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;"
realdonaldtrump"
5640;0,61752;6,95809;1,31844;4,537;1,89495;3,9467;4,1455;2,29036;3,87686;0,96287;3,38331;0,50406;2,96935;1,68584;devices
5641;0,27787;3,56386;1,24314;0,62483;0,34374;0,62499;0,43407;2,08124;0,55104;2,01114;0,3855;0,41918;2,06399;0,39848;ï¿½dow
5642;1,10428;0,44053;2,25557;0,25816;0,32737;0,34469;0,6492;1,24482;0,16103;1,67041;0,4727;0,5094;2,32199;0,53628;tribe
5643;1,40267;1,67063;1,6792;0,52502;0,24805;0,25333;0,28866;1,96831;0,74473;1,75159;0,19248;1,61376;5,2909;0,30667;presidentsï¿½
5644;1,22274;1,33208;0,76691;0,48156;0,29349;0,70834;0,48041;0,37173;0,64832;1,29209;0,25917;0,32428;1,0531;0,14266;rig
5645;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;jonvoight
5646;0,16773;2,52976;1,8502;1,29864;0,83384;1,0463;0,29398;1,60078;0,19529;1,60846;0,27292;0,79418;4,61182;0,59798;donovan
5647;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;champ
5648;0,06661;2,06612;0,29916;0,11369;0,14062;0,20957;0,18938;0,31166;0,31007;1,111;0,13702;0,18384;3,55656;0,09139;boxing
5649;1,13488;0,73041;1,64168;1,00278;0,99548;1,62146;0,60034;1,53565;0,17154;1,22951;0,79782;0,846;2,94118;0,81392;fl
5650;0,72216;1,53734;1,28632;0,4055;0,46674;0,75518;0,55948;0,26181;0,63242;1,23442;0,09578;1,26904;4,45632;0,32739;presï¿½
5651;1,78823;2,28729;6,58576;1,1076;1,05195;0,61262;0,34051;1,35495;0,51188;1,23941;1,20892;0,24165;4,0501;0,40119;benefiting
5652;0,76529;2,69923;0,44164;2,82868;0,24216;0,28006;0,39138;1,47193;1,31286;0,78034;0,27456;0,1885;2,94118;0,09308;t
5653;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;carnage
5654;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;n
5655;2,07167;2,76783;2,03434;2,03746;1,12185;1,51419;0,45192;1,1408;0,79624;1,56348;0,31337;0,596;8,80658;0,71821;equally
