;AAL;ACB;AMD;BA;GD;GOOG;LMT;MU;NOC;NRT;RTN;USO;ZN;^GSPC;Words
4578;-0,46857;3,34161;1,05794;1,24595;1,13857;0,18834;0,73528;0,3704;1,24481;-0,44413;0,53708;1,17928;-0,18569;0,16706;distinguished
4579;0,31736;-1,82049;-0,4957;1,41982;1,04585;0,8518;1,11168;-0,05674;1,58208;-0,27596;0,5949;1,1963;2,7158;1,02703;(1)
4580;-1,87934;-2,49652;-3,29159;0,20436;-0,19629;-0,01697;-0,22098;-1,29607;0,00013;-0,5943;0,01666;1,1436;-1,84012;-0,27575;opens
4581;1,65535;1,84743;9,01491;1,03121;1,88255;0,27109;1,3158;1,58309;2,62963;-1,16954;2,05517;-1,07088;0,46584;0,80209;14th
4582;0,56948;-0,06862;3,34803;0,28026;0,23665;0,99294;0,09573;0,6743;0,07942;0,07022;0,62156;0,11704;0,13258;0,55151;#dday75
4583;-0,28904;-1,27232;1,25419;-0,70779;-0,4088;-0,59511;-0,25043;-0,47709;0,09022;-0,73995;-0,25324;-2,2571;5,18901;-0,50646;hook
4584;-0,3227;4,02081;1,69062;0,11757;0,31797;1,38671;0,29903;-0,04495;0,36018;0,99795;0,12169;-0,30586;-1,08391;0,43497;manipulation
4585;1,36013;-1,09293;-1,47554;0,09022;1,58998;1,36616;2,76804;0,43224;1,65166;-0,19079;1,3288;-0,3708;4,43112;0,66522;accumulated
4586;-0,24995;-0,35186;-2,465;0,50065;-0,3546;-0,24955;-0,51941;-0,49283;0,16175;2,99891;0,15051;-0,08988;0,52735;-0,44536;hateful
4587;1,19829;-1,70213;1,14021;-0,40912;-0,2625;0,4409;-0,66726;-0,07145;0,12893;-2,16138;0,00541;0,59778;4,16667;0,14987;heartfelt
4588;0,86553;2,05049;0,22742;-1,20886;-0,18434;-0,4841;-0,51771;2,899;-0,6095;0,4142;-0,37474;-0,16311;6,06061;-0,10982;#america
4589;-1,67528;-1,68418;-0,94664;-1,47834;-0,43627;2,5546;-0,33537;-0,59075;0,06208;0,22946;0,04364;-0,14716;-0,98039;-0,65205;sweden
4590;-0,955;-2,65829;-0,53197;-0,1328;0,62702;0,30315;0,763;-0,92117;0,9411;0,85655;0,21434;-0,12017;2,76449;0,24403;immunity
4591;-1,63346;-1,24678;-5,68345;-1,14101;-1,01257;-1,02933;-0,71297;-4,00587;-1,07142;-0,77262;-0,96605;-0,22172;-1,60964;-0,80948;amy
4592;-1,82992;1,65711;0,50265;-0,70938;-0,0695;-0,76436;-0,21442;-2,23667;-0,23039;-1,16972;-0,49352;0,62799;-2,85385;-1,1439;hr
4593;2,22704;1,33633;3,41524;1,9781;0,58488;1,31413;0,95649;2,91465;0,90951;0,9312;0,2786;1,76053;-0,32369;1,46088;score
4594;0,53138;-2,33474;2,21618;-1,54494;0,36967;-0,6487;1,60302;2,45256;2,23103;0,27704;0,88959;0,88413;3,09278;0,34464;hating
4595;-1,49539;0,57124;1,05219;0,54773;0,84032;-0,26392;0,16592;0,77749;1,147;-0,04603;1,31785;0,61325;-1,40473;0,34179;restoring
4596;1,24364;-3,4589;-4,63408;-1,98997;0,19798;0,02376;1,57249;0,07851;2,84312;1,25788;0,62184;-0,38196;-2,99146;0,21635;smartest
4597;-0,38958;1,97506;2,61017;-0,11847;1,13091;0,22888;1,13885;1,61882;1,9169;0,31748;0,41911;-0,97625;-2,46621;0,53108;nightmare
4598;1,6611;-2,86389;0,6412;-0,95628;-0,33041;-0,34407;-0,77326;-0,27348;-0,73704;1,83992;-1,30392;0,60125;-1,20064;-0,27771;crisisï¿½
4599;-0,78965;0,10383;-1,39029;1,17679;0,67236;0,46326;0,61516;-0,24538;1,5399;1,22826;0,82355;-0,06236;0,69444;-0,10045;powerhouse
4600;-0,35236;-3,13292;-0,74158;0,39333;0,19433;-0,23744;-0,0774;2,85634;0,12445;0,68146;0,437;-0,19326;-3,73458;0,0078;#maga2020
4601;2,29244;1,9485;2,15734;0,15255;0,72929;0,36639;0,44545;1,93547;0,50168;0,11563;1,08002;0,01393;-0,85353;0,69234;guards
4602;0,6927;0,91806;1,09961;-0,28003;-0,0006;-0,2616;-0,38668;-0,43296;-0,40895;0,50728;-0,46216;0,55858;-2,78262;-0,00177;quarter
4603;-0,22547;-1,95665;0,55992;0,15968;0,2222;0,84718;0,5739;0,86289;0,24659;1,7416;0,49579;1,03352;-0,89217;0,44247;solved
4604;-3,5672;-1,61237;-0,64154;-1,91906;-2,00823;-1,85679;-1,47576;-2,58229;-2,00978;1,21609;-1,50136;-0,66581;-2,0662;-1,14367;inspiration
4605;-1,21836;-1,24732;3,56505;-0,30709;-0,02314;0,7869;-0,04406;1,66467;0,22279;-0,54224;0,71467;0,61992;0,47172;0,04999;44
4606;0,65414;1,2236;0,73261;-0,39366;0,85808;1,36913;-0,02377;-1,37228;-1,71234;1,18724;-0,2402;-0,96885;-3,94028;0,32697;ï¿½piggy
4607;0,65414;1,2236;0,73261;-0,39366;0,85808;1,36913;-0,02377;-1,37228;-1,71234;1,18724;-0,2402;-0,96885;-3,94028;0,32697;bankï¿½
4608;1,66235;5,25668;5,49509;0,04364;1,09711;1,53534;0,07733;1,73562;-0,47764;-0,00045;-0,94942;-0,21631;-4,16667;1,00686;protests
4609;0,20507;-5,29517;-0,34768;-1,53598;-0,0712;-1,02763;-1,98414;-0,87236;-1,54527;0,34018;-1,33769;0,01882;-3,03661;-0,08078;quit
4610;2,5422;5,54142;-0,60526;1,03465;0,4242;0,10586;-0,11595;1,83516;0,75441;-0,3587;0,48753;0,50969;-6,21287;0,28873;limited
4611;-1,30792;-2,12181;-0,911;0,62467;0,11882;0,12132;-0,00623;-0,51527;-0,19866;0,43611;0,39308;1,40689;1,10814;-0,03631;150
4612;1,1079;-1,73558;-1,50796;0,37032;0,03726;0,51157;-0,68233;0,50018;-0,65306;-1,17398;-0,48827;-0,074;-2,07488;0,31641;(fake)
4613;-1,66655;2,1824;1,60664;-0,49002;-0,84499;-0,63138;-0,29677;1,55824;-0,56834;-1,42647;-0,21463;-0,70748;-1,53436;-0,34913;anchors
4614;-1,01174;-1,79555;1,17411;0,79658;-0,64847;0,31125;-0,72127;1,86946;-0,43237;-2,27904;-0,73465;0,21261;1,519;-0,1194;wvgovernor
4615;0,15506;4,16944;4,0396;1,2355;0,09726;-0,10392;0,81642;-2,537;1,03942;-2,16884;0,74917;-1,47386;-4,34524;0,23694;aircraft
4616;0,20999;-0,34796;3,17179;0,66036;0,09025;0,47624;0,87195;1,3068;0,41764;-0,01603;0,62441;0,71172;-0,57913;0,54482;quest
4617;0,00065;5,51815;0,55793;-1,89722;-0,25749;0,68626;-0,07609;-0,60341;-0,50309;1,14231;-0,56318;0,05508;9,72869;0,17235;+
4618;-1,49966;-3,03457;-1,89726;-0,71495;0,00735;-0,33403;-0,00836;-1,16579;-0,03279;-0,93035;-0,0445;-1,93311;-4,18144;-0,47667;rent
4619;-1,12636;-1,42833;1,59968;0,15777;-0,72136;0,45344;0,52428;0,27654;0,56061;0,46725;-0,65293;-1,5174;-3,32197;0,21323;creditï¿½
4620;0,01133;1,93193;3,78164;-1,05517;0,08203;0,67167;-0,55582;1,36926;-1,16392;0,3697;-1,08774;0,6115;6,83983;0,06452;(with
4621;-0,57181;-1,25189;0,26436;-2,63668;-0,76436;-0,81595;-0,55708;0,32496;-1,12461;-0,57138;-0,73441;-2,80612;-2,47584;-0,46861;winï¿½
4622;0,68054;4,20513;-2,38146;-0,93259;-0,60338;-1,32188;-0,76598;0,39272;-1,10798;0,34061;-1,2416;-0,35018;-4,4541;-0,69448;15000
4623;-1,25955;-1,47159;-0,51082;-0,68682;0,03487;-1,31815;-0,12833;-1,72744;0,19706;-0,83239;-0,69373;0,83212;25,37456;-0,48534;journey
4624;0,13644;-0,15154;1,25337;1,11119;1,46631;0,57682;1,73272;-1,75517;2,64394;0,18113;1,16385;-2,34374;-1,7787;0,2844;incorrectly
4625;-0,30504;3,36628;0,21994;2,55602;-0,11416;1,49072;0,38726;2,21016;0,66226;0,0108;-0,79612;1,3178;-1,64201;0,51391;size
4626;1,20496;-1,81948;1,27301;1,59993;1,13808;1,0664;0,68362;-0,43546;0,73444;0,18057;0,24158;3,18176;3,96357;1,19846;supported
4627;0,67176;-2,17579;1,59437;-0,70421;-0,29429;-0,78177;0,41573;2,38642;0,36838;-1,27442;0,57127;0,17262;-2,24127;0,09409;cowards
4628;0,49273;-0,19552;-1,56174;0,0286;0,91105;0,46631;0,70322;0,95352;0,9762;0,18885;0,56252;1,49042;1,38408;0,48918;normandy
4629;-0,90106;-1,95845;-0,31919;0,82788;0,75071;-0,2311;0,26048;-1,1679;0,4676;0,58119;0,32753;0,27363;-2,08833;0,09881;obstructionist
4630;-0,01248;0,04432;-1,74899;-0,42304;-0,33736;-4,00536;0,87309;-1,13786;0,97612;0,19643;0,68056;0,50249;-6,92308;-0,033;length
4631;0,06668;-0,8494;-0,57728;-0,44412;-0,68336;-0,67056;-1,08;-1,26812;-0,99488;-0,68102;-1,84428;-0,90974;3,7872;-0,44828;24/7/365
4632;-0,3548;0,13224;2,2597;-0,2462;-1,09553;-0,11557;-0,80728;0,3816;-1,6305;-0,84672;-1,27116;0,92538;2,47776;-0,26196;contributor
4633;1,51319;2,47089;-0,00218;0,43432;-0,41988;0,03694;0,10285;0,14011;-0,20513;0,50414;0,48863;0,17703;1,34804;0,1167;jones
4634;0,09214;-0,04937;4,01845;-1,91062;0,14506;0,53991;0,07322;-0,0793;0,10531;1,27419;0,15038;1,12727;3,61111;0,57584;schedule
4635;5,65853;4,06864;3,48932;1,44462;2,65866;0,29737;1,17308;1,08599;1,58878;0,43988;1,72468;-0,97388;-2,38095;1,47972;duchess
4636;2,60814;5,25007;2,40112;0,79262;1,30585;1,54009;1,01115;0,35544;0,91297;0,10394;1,03178;0,37718;-0,34722;0,78532;formed
4637;4,83173;7,42198;-1,18533;0,58836;1,05988;0,82137;0,67628;0,29024;0,82814;-0,7104;0,99206;-1,78857;1,87215;0,6681;dealers
4638;0,68304;1,44487;-4,58623;0,46052;-0,95581;-1,01331;-0,17783;-1,09661;0,01295;-1,76391;-1,48012;-1,42996;-2,38968;-0,52393;coyotes
4639;-0,26061;-2,65748;-1,43084;-1,63772;0,70468;-0,94665;0,9896;-0,0725;0,40392;-1,77974;0,01617;-0,26943;2,70655;-0,49666;devastation
4640;-1,5084;0,24067;9,8714;-0,00563;-0,22557;0,06;-0,2627;-3,11765;-1,23049;0,42194;-0,80555;0,0;11,42857;-0,83757;emperor
4641;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1994
4642;1,14955;5,66482;3,5515;1,34077;0,99992;1,12262;0,52593;0,43094;0,442;0,32911;0,58793;0,49308;-3,6146;0,42025;chances
4643;0,31155;1,76619;6,01866;-0,55831;-0,05367;0,23506;-0,71943;-1,01952;-1,15278;1,23138;-0,52565;0,30007;6,96428;-0,24489;lows
4644;-0,10094;3,4904;-0,63058;-0,18434;-0,14374;-0,04677;0,03146;0,40017;0,49924;3,52809;0,30012;0,8594;0,87976;0,1423;(he
4645;3,10236;2,29558;1,22034;0,82772;1,14399;-0,11887;0,07283;2,4926;0,16042;0,6835;0,62313;0,50782;-2,39652;0,32651;vladimir
4646;0,06271;0,96041;-0,05685;0,48995;-0,97441;-0,07291;0,3194;0,97468;-0,26124;1,38828;0,43299;-0,88027;-4,18457;-0,10043;renovation
4647;-1,20737;-0,43308;-0,98374;-0,47445;-1,02742;0,12848;-0,01742;-1,24917;-0,33459;-1,09216;0,05285;-1,66761;-2,51592;-0,26785;keller
4648;-0,06814;1,45908;0,69322;0,29058;-0,51345;0,86657;-0,77796;1,20809;-0,58524;0,82485;-0,85881;0,34586;-1,2933;-0,00204;belong
4649;0,0585;-1,06229;-0,31486;-0,51415;-1,31181;-0,01734;-1,78037;0,20491;-2,26353;-2,25072;-1,4472;-0,33859;-3,01486;-0,20043;openly
4650;-1,73122;3,35224;-2,64292;-2,07325;-1,81174;-1,24097;-1,19923;-0,56732;-0,47932;-2,11072;-1,14128;-0,75575;-7,49203;-1,61151;29
4651;-3,55396;-3,66068;-1,86696;-2,30729;-1,53697;-1,51758;-0,82003;-0,52731;-0,80148;0,32827;-0,00823;-0,92268;-3,13924;-1,05023;imbalance
4652;-1,14297;-2,67181;-2,20453;-1,49181;-0,47096;-1,16434;-0,39041;1,08802;-0,11352;3,27654;-0,05015;-0,19679;-0,12962;-0,55722;hopes
4653;-1,43582;-1,13466;-2,30701;-2,57799;-0,638;-2,15996;-1,78737;-2,23821;-1,63712;-1,13624;-2,10198;-0,77518;-4,08262;-1,23113;precious
4654;0,21676;0,31998;0,1356;-1,66634;1,67075;-0,17521;1,02659;-0,51525;1,44248;-0,8649;0,93684;0,1405;0,52164;0,03423;bravely
4655;0,63091;-1,29637;6,13546;-0,62664;0,84043;0,44922;0,60032;0,35558;0,0583;-1,78289;0,27956;-0,43217;-2,405;-0,1576;lordstown
4656;-0,14217;-1,42291;0,07155;-0,63718;-0,35639;-0,37503;-0,22958;-0,15722;0,09339;-2,78518;-0,71268;-1,47853;-4,26064;-0,41039;thereby
4657;0,82794;1,6094;-1,34886;0,60016;0,85566;1,57405;0,16853;1,77348;0,13974;3,71933;0,88402;0,76596;2,59601;0,82502;generation
4658;-0,31796;4,34225;1,15953;1,37567;-0,17252;-0,34311;0,70139;0,40961;0,92476;-1,23749;0,25786;-0,44133;-2,21825;0,14379;nascar
4659;0,12124;0,01324;-0,4355;-0,26846;-0,42522;-2,11876;0,18082;-1,71967;0,17264;0,03188;0,09586;-0,80708;-2,56458;-0,09162;aspect
4660;0,24879;0,91968;1,19034;-1,45591;1,61868;1,25327;2,48903;0,04245;1,64001;0,08911;1,66441;1,08648;4,40981;0,84281;hanson
4661;0,20279;4,74328;0,486;-1,04935;-0,79918;1,52583;0,00124;2,57399;1,21146;-0,6936;0,57687;-1,21047;0,31851;0,09945;mentioning
4662;-0,40033;0,66054;2,70176;-0,10096;0,70805;0,92114;0,50551;0,47859;0,56864;-1,0382;0,76884;1,07014;-2,2972;-0,02735;dynasty
4663;1,02146;0,13081;0,8468;1,7288;0,19419;2,12439;0,62774;0,65706;0,34338;-0,66904;0,28995;1,28208;0,42443;0,74817;lobbyist
4664;0,36694;-0,0823;-0,25096;-1,07032;0,06503;-1,55723;-0,63401;-0,87736;-0,17695;-0,43741;-0,36352;-0,49229;4,2827;-0,43839;determined
4665;-0,30455;-2,69668;-0,59707;-1,18207;0,22064;-1,23306;0,8206;-2,39043;0,99063;-1,34892;0,19913;-0,54202;-0,05978;-0,51492;53
4666;0,08433;-3,15417;-2,93595;-0,32595;-0,83656;-1,12587;0,21411;-0,90881;-0,56678;-1,96156;0,21598;-0,21007;0,6251;-0,39355;replacing
4667;-2,3098;-1,08552;-1,08357;-1,71651;-0,79318;-1,16173;-1,3568;0,34412;-0,92012;-1,22525;-1,22713;-0,66591;-11,29317;-0,62624;ï¿½john
4668;1,62562;-1,88772;0,91755;-1,15095;-0,31066;-0,49036;-0,71772;0,36537;-0,91085;1,96791;-0,02485;-1,27574;-6,16111;-0,08321;(on
4669;-0,8938;-1,20717;1,4792;-0,69454;-0,7334;0,51565;0,22467;2,11256;0,54986;-0,62591;0,36153;0,86072;0,07913;0,30122;crossing
4670;-2,65588;-1,63488;-1,30912;-1,79974;-1,49456;0,59686;-1,54458;-1,2506;-1,35888;-2,03528;-1,33735;1,20069;-1,96078;-0,38806;manuscript
4671;-0,01516;0,4229;10,0805;3,64444;-1,18618;1,51411;0,23243;0,60424;0,67935;3,72868;0,37468;1,32759;2,12766;0,63619;dick
4672;2,82677;9,08635;0,63759;1,14546;0,57995;0,4569;0,14221;0,48646;1,0844;0,24782;0,64906;0,50798;-8,42391;-0,01988;blumenthal
4673;-0,67224;3,31129;0,76698;2,29085;1,08016;0,03306;1,30896;1,31403;1,09589;0,90212;1,57892;1,64667;-3,06519;0,66809;mccabeï¿½s
4674;1,20876;3,75856;3,67327;0,21147;0,38467;0,64228;0,19893;2,46894;-0,5752;-1,39535;-0,59448;0,64024;-2,0;0,39167;venezuelan
4675;-0,44773;-3,73932;0,15239;-0,03758;0,5393;-0,40186;0,50216;-2,06305;1,15649;-1,68558;0,66143;-0,43533;0,94243;-0,18035;qualified
4676;-1,84138;0,3237;-1,51025;-1,25069;-0,8528;-0,66111;-0,84402;-1,20746;-1,10247;-0,49695;-0,6642;-1,09251;-0,51355;-0,99096;concept
4677;1,49246;-0,39671;-0,3753;3,20566;-0,24522;1,19691;0,62219;1,96325;0,73044;-2,26035;0,96458;-0,65282;-4,01908;0,64796;interior
4678;0,80614;7,63649;-1,02621;0,18023;0,64624;0,23509;0,96313;-0,98468;0,42198;0,34526;1,16652;-0,96673;-2,94427;0,07501;foxconn
4679;-3,47506;-1,941;-2,33018;-0,83712;0,07205;-1,02704;0,12126;-2,0964;0,47484;-1,05562;-0,0588;-1,15472;4,25725;-0,59772;ï¿½dossierï¿½
4680;-3,37247;-1,21333;0,47825;-0,07606;1,5496;0,41633;0,4614;0,69784;0,53184;-1,16332;0,4185;-0,75723;0,7781;0,07594;cave
4681;0,23215;-0,9781;2,13003;0,68827;0,12672;1,19539;0,52355;2,70074;0,36106;0,74468;0,478;1,03163;2,63244;0,42453;relationships
4682;-1,0818;5,42529;-0,66968;1,16954;1,01388;0,45947;1,27273;2,55401;2,10143;-1,01121;1,15991;0,44544;0,74405;0,3786;flowing
4683;1,28034;5,88409;4,02583;1,1063;0,58302;0,42698;0,57073;-0,6682;0,48807;0,37723;0,1659;1,40678;-1,0506;0,20077;wand
4684;-0,39053;-8,91473;0,66906;1,20899;1,42621;1,42475;0,15461;0,70249;-0,05754;0,85366;0,62704;0,34941;-3,22581;0,28242;readily
4685;1,28236;8,0424;-0,14091;0,84517;0,5843;-0,30555;-0,29332;0,03198;0,64929;0,37966;0,16529;0,85077;-0,78976;0,24075;clemson
4686;-0,90718;-3,22435;-3,70864;-0,11617;-0,26753;0,06902;-0,51437;-0,28937;-0,35193;-0,47676;-1,06607;-1,03516;-0,92871;0,32845;omnibus
4687;0,15052;1,96965;0,26252;0,85345;-0,48657;0,18199;-0,66772;0,62455;-0,45388;-1,11289;-0,29074;-0,6912;-0,33314;0,14237;inflow
4688;0,2221;4,85045;1,96604;-1,11454;-0,43132;-0,92101;-0,56166;-0,38568;-0,7812;-1,04297;-0,69265;-1,60319;4,42694;-1,12385;usnationalguard
4689;0,19216;8,07678;1,65782;-0,09658;0,27361;0,90214;0,32841;0,3362;1,02165;-1,07665;0,53091;0,33399;1,91757;0,42034;en
4690;-0,71567;-1,83916;-2,08372;0,72211;-1,44074;-0,61858;-0,8272;-1,5089;-1,77823;0,19876;-0,75644;0,57377;-0,24958;-0,32946;coffers
4691;-0,09267;-3,06074;3,35201;-0,35843;0,89435;1,39207;0,02496;2,04051;-0,17418;-0,42948;0,68526;0,94153;1,24611;0,19502;wildfires
4692;0,73472;-6,54131;-3,50023;-1,97943;-1,42615;-1,05545;-1,6594;-1,73066;-1,06281;-0,99674;-1,16139;-1,95578;-0,0464;-0,98812;gillum
4693;0,3078;6,22285;0,90711;-0,08215;0,0473;0,84515;-0,37644;1,73223;-0,32255;-0,47199;-0,32824;0,43004;-1,55338;-0,02176;fema_brock
4694;1,31702;2,80951;3,03332;0,78728;0,64275;2,19931;0,32405;0,36327;0,23252;-0,24285;0,31876;-0,48051;-0,67043;0,99799;claire
4695;-0,84293;-1,12999;1,74577;1,63249;-0,43015;0,5719;-0,70163;0,15813;-0,67912;1,02845;-0,40037;-0,10985;0,95025;0,38782;marsha
4696;-0,73893;-0,91839;0,93249;-0,13964;-0,03881;0,88776;0,59815;0,8048;0,89105;0,871;0,5478;1,01337;0,02332;0,21282;7pme
4697;4,99816;1,00814;6,55752;3,29035;3,13792;0,47626;1,7152;5,12882;3,07421;0,26975;3,07654;-1,48;2,23214;1,31123;rothfus
4698;0,43323;1,01156;1,77512;-0,39409;-0,30907;0,87306;0,26199;2,76428;0,291;-0,02186;0,33921;-0,20768;2,64108;0,61108;emphasis
4699;-2,82669;-1,55803;2,45098;-1,05718;-1,27206;0,47519;-0,76143;0,60073;-0,31525;0,38217;-0,59322;3,18149;-0,6135;-0,03982;700pme
4700;0,17684;5,4732;-1,22638;-0,22065;-0,68816;0,08062;-0,75337;0,70416;-0,36332;-0,21469;-0,90988;0,42375;-2,615;-0,44524;secnielsen
4701;0,05735;7,3418;0,60093;-1,07983;0,14165;-1,45972;-0,3067;-2,20566;-0,0149;-0,78095;-0,30117;-1,08733;-8,34582;-0,13815;ohrï¿½s
4702;-0,76016;4,08477;0,8324;0,0009;-0,4619;-0,03894;-0,22281;1,799;0,11989;0,64808;0,01613;1,49464;2,6435;0,11287;darrell
4703;0,10815;0,34887;0,06952;-1,88637;-1,42754;0,44388;-1,53299;5,43948;-1,07082;0,86493;-1,15589;0,55716;-2,30727;0,18262;township
4704;3,09807;-4,63373;5,61458;0,84416;-0,53661;0,7378;0,73033;2,41293;0,74156;-0,51105;-0,07908;0,32475;1,27979;0,70497;sinclair
4705;-3,07223;-1,63725;-1,10327;-0,15937;0,15575;-0,06187;0,32041;-0,76672;-0,22713;-0,61609;-0,54648;-1,54515;-1,11577;-0,15231;pfizer
4706;-0,68188;-1,0253;-0,44624;-0,40907;-0,44725;-0,18818;0,51727;0,37054;-0,303;0,00259;0,01099;0,16889;-1,61738;-0,19204;annapolis
4707;-1,4869;-3,01783;2,58107;0,03019;-0,15865;-0,56455;0,10376;2,68999;-1,39615;-0,96735;0,19636;3,63108;6,18557;0,22046;lynch
4708;0,28257;-3,32984;-1,58797;0,4951;0,37284;-0,13789;-0,01351;-1,27927;-0,09709;0,74393;-0,21244;1,18447;2,7472;-0,25511;retailers
4709;-0,68026;1,6445;-0,90999;-1,22916;-0,96284;0,02946;-0,75733;-0,48111;-0,54336;0,14653;-0,92844;0,37316;0,34553;-0,26334;sanford
4710;-0,88244;-0,33222;-0,13384;-1,60046;-0,23063;-0,19439;-0,24201;-0,70961;-0,22767;-0,69592;-0,10833;-0,34587;0,04882;-0,25676;saccone
4711;0,148;-2,131;1,49212;-0,69792;-0,0918;-0,21965;0,51547;2,6268;0,35648;-0,00116;0,80672;0,18939;-1,70705;0,48324;deterrent
4712;0,31045;3,1185;2,267;4,72909;1,06141;0,91107;1,43891;3,12209;1,5902;0,0;0,64375;0,15674;-2,27273;0,94151;durbin
4713;3,09917;-3,42679;0,96943;0,30362;-0,29224;-0,33171;-1,70063;-0,22769;-0,26442;-0,56433;-1,24801;-4,26872;-4,59459;-0,23572;ranks
4714;-2,64368;-6,89655;-1,88492;2,36564;0,76868;0,25509;1,22513;0,47574;1,0514;-7,75401;0,03362;-0,78671;0,0;0,24643;businessï¿½
4715;-0,01843;4,51613;-3,35196;-0,66642;-0,64317;-1,21257;-1,5998;0,47344;-1,02358;-1,07914;-0,76646;-2,21344;-0,4902;-1,10958;senatorwicker
4716;-1,42106;-2,71235;5,62252;-1,25479;-0,51372;0,67942;-0,39616;0,70716;-0,62811;-0,64227;-0,2814;2,08131;-1,48448;-0,55415;expedited
4717;1,01538;-1,68992;1,10661;-0,15008;-0,03135;0,22182;0,82529;2,93665;1,30034;0,70133;0,63736;0,82237;-2,3183;0,62317;senatorfischer
4718;0,34129;-1,04494;-0,75558;1,11691;1,2211;0,34391;0,67786;-0,7013;1,42214;0,75196;1,14291;0,5383;-6,5044;0,31441;urgent
4719;0,23819;-4,14359;0,79157;-0,24724;1,15165;0,31075;0,13902;-0,17335;-2,19488;-0,08818;-0,02656;0,27935;2,39781;0,02058;definitely
4720;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;jerrymoran
4721;0,76822;-0,38226;1,71572;-0,89946;-0,10798;0,49199;0,68872;-0,69129;0,73858;0,82072;0,15511;-1,96985;-5,8658;0,32349;lands
4722;1,05209;7,6599;1,12961;0,88824;-0,08747;0,44407;-0,20643;0,5216;-0,11535;0,13479;0,08365;-0,09036;-5,89866;0,32254;located
4723;1,91575;2,80259;-0,19297;0,90065;0,2067;0,22389;0,26623;0,05456;0,61762;-1,53326;0,40901;-0,25443;-5,9361;0,24117;assessment
4724;0,97312;-0,0315;2,09795;0,3013;0,12922;0,72797;0,49965;0,44766;0,19331;-1,32846;0,35151;-0,14071;-2,79043;0,49832;damages
4725;1,29571;-5,72579;-0,23433;-0,37532;0,18846;0,6291;0,06286;-0,07437;-0,10902;0,86502;0,76652;-0,34722;-11,82821;0,39804;caseï¿½
4726;2,10041;-3,75106;-1,37432;1,26699;0,16156;0,06916;0,86565;-1,05417;-0,54172;-1,81625;1,10809;-1,34568;-9,44499;0,6411;"

this"
4727;2,73863;-1,96327;0,28458;-0,4792;-0,33253;0,33906;-0,74065;0,23753;-1,52386;0,27113;0,13524;0,32689;-10,69755;0,37847;revenge
4728;1,17753;-2,92908;1,46662;-0,75261;1,38456;0,33848;-0,22849;0,57017;-0,49696;-1,6113;0,34247;-0,71494;-9,56687;0,42734;whatï¿½
4729;-0,52576;-2,45902;-0,33402;-0,77694;0,60318;0,62988;0,28246;-0,09734;0,41475;-1,34682;0,64488;-2,10454;-10,73718;0,35527;prevents
4730;0,62277;-0,2341;-0,65212;-0,19075;0,28862;0,32258;-0,03206;-0,39879;-0,05565;-1,4031;0,09687;-0,68208;-9,37006;0,12668;decides
4731;0,97376;-1,63398;0,25231;-0,28636;0,97476;1,06334;0,13263;1,14492;-0,19484;-0,73125;0,49578;0,28583;-10,83224;0,54655;$130
4732;-0,48095;3,32753;1,40948;0,74029;0,53472;0,73378;1,33304;5,19746;1,55416;-0,18954;1,08137;-1,12542;-12,5;0,51069;responsibility
4733;-0,8927;0,00975;-1,01171;-1,19792;-1,31014;-1,6248;-1,64058;3,16777;-1,61424;-0,74214;-1,63128;-0,19482;-12,7463;-0,80638;los
4734;-1,47636;-2,29235;-1,30278;-0,01007;-0,6172;-0,99817;-0,68534;2,27043;-0,72569;-3,07943;-1,07631;-0,39212;-8,49754;-0,45544;angeles
4735;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;attacked
4736;-0,54866;6,8366;-0,1317;1,21758;-0,1631;0,73829;-0,09583;-1,98824;-0,45763;-0,84839;-0,42713;2,25607;4,90741;0,19266;advise
4737;-0,06112;0,27842;1,77996;-3,3838;1,97017;1,90314;0,87198;2,05606;1,10754;2,00774;1,19077;0,6351;8,64686;0,98688;targets
4738;0,81667;-0,28151;0,33808;0,07412;0,2714;1,32398;0,35719;0,16311;0,50284;1,56234;0,51632;0,36731;59,08478;0,43736;forth
4739;0,11842;-2,52405;1,29487;0,00879;0,77842;0,8176;0,43264;0,39353;0,65016;0,08726;-0,69116;-1,73721;41,76407;0,2389;withdrawn
4740;0,26986;-6,91634;3,7826;-1,59895;0,41187;0,09796;-1,34881;-0,58104;-0,90431;0,52543;-0,97832;-0,19333;44,30512;0,52454;figures
4741;-1,04719;-10,74176;1,49557;-0,1514;0,39639;0,70209;-0,1765;-0,76497;0,11494;-2,0908;0,0322;-0,82091;65,05682;0,20183;bravo
4742;0,20433;2,41249;1,34329;0,47805;0,90921;1,25828;-0,35982;1,08685;-0,46062;-0,23389;0,21326;-0,67965;44,06566;0,54656;apologies
4743;-2,42122;-2,25272;-1,41854;-1,23665;-0,50098;0,17172;-1,04286;-1,60985;-0,86861;-0,01578;-1,39611;0,31089;47,3386;-0,53476;soldier
4744;0,67312;-1,34603;1,84963;1,15367;0,47216;1,8779;0,257;1,68706;0,52846;-1,51018;0,10896;-0,18988;42,72703;0,68017;blood
